StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2021/05/18 04:55:51.624354,0.000027,icmp,16.162.19.193,0x0008,  <->,159.65.26.180,0x1c00,ECO,0,0,2,196,98,1
2021/05/18 04:55:54.234406,0.000037,udp,103.145.13.79,47412,   ->,159.65.26.180,389,INT,40,,1,95,95,1
2021/05/18 04:56:03.697153,0.044576,tcp,193.57.40.49,57949,   ->,159.65.26.180,3395,SR_RA,0,0,3,166,112,2
2021/05/18 04:56:05.174259,0.000035,icmp,18.237.75.120,0x0008,  <->,159.65.26.180,0x0600,ECO,40,40,2,196,98,1
2021/05/18 04:56:06.036562,0.000026,icmp,34.216.30.57,0x0008,  <->,159.65.26.180,0x1300,ECO,0,0,2,196,98,1
2021/05/18 04:56:21.684313,0.000035,icmp,54.190.52.156,0x0008,  <->,159.65.26.180,0x0d00,ECO,0,0,2,196,98,1
2021/05/18 04:56:22.404269,0.000028,tcp,185.36.81.184,37648,   ->,159.65.26.180,22,S_RA,0,0,2,110,56,1
2021/05/18 04:56:44.200844,0.061025,tcp,185.153.199.145,59670,   ->,159.65.26.180,28,SR_RA,0,0,3,166,112,2
2021/05/18 04:57:10.609241,0.000027,tcp,164.160.177.58,48194,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 04:57:11.328793,0.000031,tcp,164.160.177.58,33302,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 04:57:26.979689,0.102520,tcp,193.242.145.15,58330,   ->,159.65.26.180,2388,SR_RA,0,0,3,166,112,2
2021/05/18 04:57:28.672149,0.576547,tcp,212.80.169.26,63608,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 04:57:33.327511,0.056786,tcp,45.134.26.42,59352,   ->,159.65.26.180,51112,SR_RA,0,0,3,166,112,2
2021/05/18 04:57:42.003385,0.000027,tcp,68.183.157.214,32767,   ->,159.65.26.180,8545,S_RA,0,0,2,110,56,1
2021/05/18 04:57:47.410811,0.627460,tcp,31.203.95.138,59138,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 04:58:08.549948,0.000038,tcp,103.226.187.224,39788,   ->,159.65.26.180,23,S_RA,0,0,2,112,58,1
2021/05/18 04:58:23.672804,0.000023,tcp,47.96.119.121,37484,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1
2021/05/18 04:58:45.800562,0.266534,tcp,194.165.16.22,48686,   ->,159.65.26.180,16051,SR_RA,0,0,3,166,112,2
2021/05/18 04:58:49.574910,0.000025,tcp,209.141.55.110,54592,   ->,159.65.26.180,81,S_RA,0,0,2,112,58,1
2021/05/18 04:58:58.551324,0.099624,tcp,91.223.67.180,59639,   ->,159.65.26.180,6865,SR_RA,0,0,3,166,112,2
2021/05/18 04:59:04.096167,0.000027,tcp,185.167.96.236,38792,   ->,159.65.26.180,161,S_RA,0,0,2,110,56,1
2021/05/18 04:59:33.994049,0.000025,tcp,185.167.97.229,35571,   ->,159.65.26.180,6003,S_RA,0,0,2,110,56,1
2021/05/18 04:59:39.566030,0.000026,tcp,139.162.72.191,51489,   ->,159.65.26.180,3127,S_RA,0,0,2,110,56,1
2021/05/18 05:00:03.175841,0.718374,tcp,14.163.169.14,49803,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:00:04.957310,0.000029,tcp,192.241.219.54,58485,   ->,159.65.26.180,135,S_RA,0,0,2,110,56,1
2021/05/18 05:00:04.959143,0.065941,tcp,185.191.34.213,44043,   ->,159.65.26.180,7274,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:11.193540,0.059110,tcp,185.191.34.204,45665,   ->,159.65.26.180,7255,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:22.530622,3577.469482,arp,159.65.16.1,,  who,159.65.26.180,,CON,,,4,204,120,2
2021/05/18 05:00:34.911889,0.047645,tcp,45.134.26.54,59558,   ->,159.65.26.180,57375,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:40.571668,0.000032,icmp,34.214.55.153,0x0008,  <->,159.65.26.180,0x1400,ECO,0,0,2,196,98,1
2021/05/18 05:00:46.459224,0.754212,tcp,113.179.83.2,54144,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:00:47.085397,0.000028,icmp,54.184.27.100,0x0008,  <->,159.65.26.180,0x1500,ECO,0,0,2,196,98,1
2021/05/18 05:00:51.124883,0.062424,tcp,185.191.34.205,46204,   ->,159.65.26.180,7251,SR_RA,0,0,3,166,112,2
2021/05/18 05:01:05.820841,0.000036,icmp,35.165.122.18,0x0008,  <->,159.65.26.180,0x0600,ECO,40,40,2,196,98,1
2021/05/18 05:01:06.658883,0.000032,icmp,54.184.27.100,0x0008,  <->,159.65.26.180,0x1300,ECO,0,0,2,196,98,1
2021/05/18 05:01:15.122494,0.000046,tcp,159.65.77.43,50138,   ->,159.65.26.180,9116,S_RA,0,0,2,110,56,1
2021/05/18 05:01:17.525847,0.000029,icmp,52.34.81.11,0x0008,  <->,159.65.26.180,0x1300,ECO,0,0,2,196,98,1
2021/05/18 05:01:23.701844,0.000026,icmp,34.222.107.141,0x0008,  <->,159.65.26.180,0x0d00,ECO,0,0,2,196,98,1
2021/05/18 05:01:38.354906,0.749607,tcp,1.4.152.150,55591,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:01:57.162937,0.058734,tcp,194.26.29.166,47014,   ->,159.65.26.180,3009,SR_RA,0,0,3,166,112,2
2021/05/18 05:01:58.581592,0.000026,tcp,74.120.14.83,9799,   ->,159.65.26.180,30000,S_RA,32,32,2,112,58,1
2021/05/18 05:02:31.335748,0.061580,tcp,45.134.26.38,59289,   ->,159.65.26.180,56780,SR_RA,0,0,3,166,112,2
2021/05/18 05:02:46.297786,0.048877,tcp,45.134.26.49,59474,   ->,159.65.26.180,43406,SR_RA,0,0,3,166,112,2
2021/05/18 05:02:49.774698,0.639845,tcp,136.232.126.206,30007,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:03:00.528053,0.048999,tcp,45.134.26.36,59252,   ->,159.65.26.180,32601,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:03.193754,0.000033,udp,77.49.50.254,51915,   ->,159.65.26.180,60070,INT,0,,1,146,146,1
2021/05/18 05:03:12.856630,0.009257,tcp,92.63.197.86,56335,   ->,159.65.26.180,8674,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:12.898388,0.097032,tcp,193.242.145.14,58728,   ->,159.65.26.180,5155,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:20.390537,0.059234,tcp,45.134.26.40,59321,   ->,159.65.26.180,12064,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:33.181884,0.082099,tcp,45.134.26.38,59289,   ->,159.65.26.180,41096,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:52.636669,0.732394,tcp,218.64.226.59,61837,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:04:15.521481,0.084463,tcp,92.63.196.13,48849,   ->,159.65.26.180,13729,SR_RA,0,0,3,166,112,2
2021/05/18 05:04:24.487865,0.000028,tcp,185.167.97.229,42725,   ->,159.65.26.180,4000,S_RA,0,0,2,110,56,1
2021/05/18 05:04:25.931031,1.439062,tcp,200.159.146.134,56459,   ->,159.65.26.180,445,S_RA,0,0,6,356,194,3
2021/05/18 05:04:40.589434,0.000037,tcp,129.227.129.170,42315,   ->,159.65.26.180,8600,S_RA,0,0,2,110,56,1
2021/05/18 05:05:06.092691,0.052391,tcp,45.146.165.216,59121,   ->,159.65.26.180,2436,SR_RA,0,0,3,166,112,2
2021/05/18 05:05:27.350797,0.021477,tcp,89.248.165.199,41783,   ->,159.65.26.180,2493,SR_RA,0,0,3,166,112,2
2021/05/18 05:05:28.361377,0.000026,tcp,162.142.125.89,9642,   ->,159.65.26.180,50012,S_RA,0,0,2,112,58,1
2021/05/18 05:05:34.765565,0.062130,tcp,185.191.34.212,42544,   ->,159.65.26.180,7296,SR_RA,0,0,3,166,112,2
2021/05/18 05:05:37.955217,0.715499,tcp,116.24.152.255,55872,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:05:43.490732,0.000040,udp,146.88.240.4,57041,   ->,159.65.26.180,123,INT,0,,1,56,56,1
2021/05/18 05:05:52.760378,0.000029,tcp,88.122.116.217,5131,   ->,159.65.26.180,23,S_RA,40,40,2,112,58,1
2021/05/18 05:06:10.354309,0.669726,tcp,223.25.72.31,52089,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:06:34.839300,0.049603,tcp,45.134.26.46,59420,   ->,159.65.26.180,43358,SR_RA,0,0,3,166,112,2
2021/05/18 05:06:39.100607,0.473598,tcp,190.211.45.27,48335,   ->,159.65.26.180,445,SR_RA,0,0,3,166,112,2
2021/05/18 05:06:49.898784,0.000026,tcp,89.248.165.202,58313,   ->,159.65.26.180,62005,S_RA,0,0,2,110,56,1
2021/05/18 05:07:05.305169,0.778849,tcp,14.177.159.145,56689,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:07:08.801801,0.000028,tcp,185.173.35.45,65514,   ->,159.65.26.180,50996,S_RA,64,64,2,112,58,1
2021/05/18 05:07:15.472578,0.582414,tcp,83.234.210.210,49578,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:07:24.868028,0.000034,tcp,139.59.57.2,56017,   ->,159.65.26.180,5404,S_RA,32,32,2,110,56,1
2021/05/18 05:07:25.192734,0.011301,tcp,88.80.189.24,47202,   ->,159.65.26.180,443,SR_RA,0,0,3,166,112,2
2021/05/18 05:07:35.126911,0.757657,tcp,122.154.24.5,64886,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:07:36.923038,0.763944,tcp,115.75.21.98,49157,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:07:40.578407,0.053469,tcp,45.134.26.53,59541,   ->,159.65.26.180,4528,SR_RA,0,0,3,166,112,2
2021/05/18 05:07:48.416294,0.000026,tcp,165.22.226.163,61953,   ->,159.65.26.180,9019,S_RA,0,0,2,110,56,1
2021/05/18 05:08:47.732679,0.613243,tcp,94.141.230.146,60750,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:09:04.526329,0.000026,tcp,42.118.218.183,23546,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:09:05.278266,0.000025,tcp,42.118.218.183,2765,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:09:08.348535,0.057134,tcp,193.27.229.86,59157,   ->,159.65.26.180,37555,SR_RA,0,0,3,166,112,2
2021/05/18 05:09:20.023645,0.722672,tcp,118.70.181.251,55012,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:09:35.798449,0.000027,tcp,192.241.218.209,53731,   ->,159.65.26.180,143,S_RA,0,0,2,110,56,1
2021/05/18 05:09:37.271627,0.000025,tcp,162.142.125.68,7226,   ->,159.65.26.180,9041,S_RA,0,0,2,112,58,1
2021/05/18 05:10:08.324329,0.747917,tcp,115.79.103.33,54993,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:10:12.985890,0.057964,tcp,45.134.26.50,59491,   ->,159.65.26.180,13423,SR_RA,0,0,3,166,112,2
2021/05/18 05:10:14.056067,0.000947,tcp,159.65.23.183,61953,   ->,159.65.26.180,2255,S_RA,0,0,2,110,56,1
2021/05/18 05:10:28.776957,0.000028,tcp,206.189.3.168,61953,   ->,159.65.26.180,11111,S_RA,0,0,2,110,56,1
2021/05/18 05:10:37.337542,0.000032,tcp,111.7.96.144,42176,   ->,159.65.26.180,8928,S_RA,0,0,2,120,66,1
2021/05/18 05:11:07.406251,0.258087,tcp,203.124.11.155,52119,   ->,159.65.26.180,1433,SR_RA,0,0,3,166,112,2
2021/05/18 05:11:12.053369,0.000041,udp,193.107.216.168,5064,   ->,159.65.26.180,5060,INT,0,,1,464,464,1
2021/05/18 05:11:29.929588,0.000036,tcp,66.181.161.117,5240,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:11:30.655103,0.000031,tcp,66.181.161.117,5241,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:11:45.629121,0.566233,tcp,41.226.5.192,51193,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:12:17.540623,0.000026,tcp,192.241.219.51,52296,   ->,159.65.26.180,8998,S_RA,0,0,2,110,56,1
2021/05/18 05:12:29.770014,0.000030,tcp,139.59.249.162,61953,   ->,159.65.26.180,9004,S_RA,0,0,2,110,56,1
2021/05/18 05:12:57.889804,0.012511,tcp,92.63.197.58,55556,   ->,159.65.26.180,8016,SR_RA,0,0,3,166,112,2
2021/05/18 05:13:21.922979,0.053021,tcp,185.153.199.146,59689,   ->,159.65.26.180,50020,SR_RA,0,0,3,166,112,2
2021/05/18 05:13:24.697132,0.000032,udp,205.185.114.54,38145,   ->,159.65.26.180,3283,INT,0,,1,56,56,1
2021/05/18 05:13:30.197726,0.701237,tcp,171.4.246.20,50418,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:13:41.176944,0.058733,tcp,185.153.197.52,59654,   ->,159.65.26.180,2503,SR_RA,0,0,3,166,112,2
2021/05/18 05:13:56.157622,0.050692,tcp,45.146.165.216,59121,   ->,159.65.26.180,53953,SR_RA,0,0,3,166,112,2
2021/05/18 05:14:00.698422,0.015929,tcp,92.63.197.53,54961,   ->,159.65.26.180,7650,SR_RA,0,0,3,166,112,2
2021/05/18 05:14:19.180742,0.049271,tcp,45.134.26.36,59252,   ->,159.65.26.180,45105,SR_RA,0,0,3,166,112,2
2021/05/18 05:14:21.338585,0.039548,tcp,92.63.196.13,48849,   ->,159.65.26.180,3310,SR_RA,0,0,3,166,112,2
2021/05/18 05:14:21.765169,0.000032,tcp,92.118.161.41,55842,   ->,159.65.26.180,1234,S_RA,0,0,2,112,58,1
2021/05/18 05:14:25.358031,0.681522,tcp,1.2.210.36,50725,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:14:29.339652,0.000032,tcp,104.140.188.46,58454,   ->,159.65.26.180,990,S_RA,0,0,2,112,58,1
2021/05/18 05:14:30.871580,0.071214,tcp,5.178.86.74,47669,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2
2021/05/18 05:14:31.187065,0.060625,tcp,5.178.86.74,47669,   ->,159.65.26.180,1485,SR_RA,0,0,3,166,112,2
2021/05/18 05:14:31.867600,0.070795,tcp,5.178.86.74,47669,   ->,159.65.26.180,3128,SR_RA,0,0,3,166,112,2
2021/05/18 05:14:39.148487,0.000026,tcp,165.227.216.187,61953,   ->,159.65.26.180,9041,S_RA,0,0,2,110,56,1
2021/05/18 05:14:50.177429,0.048998,tcp,45.134.26.37,59270,   ->,159.65.26.180,32550,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:09.919403,0.053641,tcp,45.155.205.99,58906,   ->,159.65.26.180,48759,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:17.181220,0.000035,icmp,129.82.138.44,0x0008,  <->,159.65.26.180,0x5e68,ECO,0,0,2,102,56,1
2021/05/18 05:15:28.809725,0.056849,tcp,45.146.164.107,45367,   ->,159.65.26.180,7260,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:35.078428,0.034881,tcp,89.248.165.201,48778,   ->,159.65.26.180,3390,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:36.553722,0.051568,tcp,45.146.165.19,42112,   ->,159.65.26.180,7777,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:47.527080,0.018164,tcp,89.248.165.199,41783,   ->,159.65.26.180,2485,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:56.167938,0.000025,tcp,80.82.77.33,29011,   ->,159.65.26.180,8069,S_RA,0,0,2,112,58,1
2021/05/18 05:15:58.169415,0.000036,tcp,139.59.125.240,61953,   ->,159.65.26.180,9070,S_RA,0,0,2,110,56,1
2021/05/18 05:16:01.651443,0.096770,tcp,87.251.70.87,47706,   ->,159.65.26.180,10443,SR_RA,0,0,3,166,112,2
2021/05/18 05:16:09.857430,0.000031,udp,37.18.100.23,6881,   ->,159.65.26.180,1027,INT,0,,1,105,105,1
2021/05/18 05:16:12.707336,0.000026,tcp,192.35.168.127,48518,   ->,159.65.26.180,5672,S_RA,0,0,2,110,56,1
2021/05/18 05:16:13.012845,0.055723,tcp,45.146.164.141,47013,   ->,159.65.26.180,7241,SR_RA,0,0,3,166,112,2
2021/05/18 05:16:18.051500,0.545524,tcp,80.11.84.173,51865,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:16:40.504480,0.000029,tcp,185.56.80.14,61855,   ->,159.65.26.180,5900,S_RA,0,0,2,116,62,1
2021/05/18 05:16:42.938418,0.000033,udp,104.206.128.66,57628,   ->,159.65.26.180,161,INT,0,,1,82,82,1
2021/05/18 05:16:59.424748,0.056903,tcp,185.191.34.205,46204,   ->,159.65.26.180,7249,SR_RA,0,0,3,166,112,2
2021/05/18 05:17:09.352696,0.142141,tcp,45.141.84.57,41335,   ->,159.65.26.180,6151,SR_RA,0,0,3,166,112,2
2021/05/18 05:17:21.775558,0.060276,tcp,45.134.26.45,59404,   ->,159.65.26.180,9394,SR_RA,0,0,3,166,112,2
2021/05/18 05:17:40.067667,0.623763,tcp,109.163.193.66,10284,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:17:50.513835,0.048644,tcp,45.134.26.49,59474,   ->,159.65.26.180,3719,SR_RA,0,0,3,166,112,2
2021/05/18 05:18:14.594758,0.066618,tcp,91.223.67.180,59639,   ->,159.65.26.180,11146,SR_RA,0,0,3,166,112,2
2021/05/18 05:18:16.371440,0.111380,tcp,45.145.67.74,59172,   ->,159.65.26.180,61062,SR_RA,0,0,3,166,112,2
2021/05/18 05:18:28.646296,0.000040,udp,163.172.221.207,55299,   ->,159.65.26.180,1900,INT,0,,1,135,135,1
2021/05/18 05:18:28.771865,0.732725,tcp,60.248.218.163,61137,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:18:40.607720,0.000033,tcp,205.185.120.245,45328,   ->,159.65.26.180,22,S_RA,0,0,2,110,56,1
2021/05/18 05:18:44.307236,0.000033,tcp,170.247.74.11,50139,   ->,159.65.26.180,80,S_RA,0,0,2,110,56,1
2021/05/18 05:18:48.179575,0.349537,tcp,121.5.111.87,46794,   ->,159.65.26.180,2375,SR_RA,96,96,3,166,112,2
2021/05/18 05:18:56.227059,0.012662,tcp,92.63.197.86,56335,   ->,159.65.26.180,8728,SR_RA,0,0,3,166,112,2
2021/05/18 05:19:26.419946,0.000031,tcp,195.230.103.246,37296,   ->,159.65.26.180,4899,S_RA,0,0,2,110,56,1
2021/05/18 05:19:40.847518,0.051374,tcp,45.134.26.42,59352,   ->,159.65.26.180,43607,SR_RA,0,0,3,166,112,2
2021/05/18 05:19:47.781890,0.000030,tcp,120.92.102.213,58709,   ->,159.65.26.180,19071,S_RA,0,0,2,110,56,1
2021/05/18 05:19:58.977337,0.000039,udp,146.88.240.4,40893,   ->,159.65.26.180,1194,INT,0,,1,56,56,1
2021/05/18 05:20:08.799679,0.751109,tcp,113.179.83.2,63094,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:20:27.365414,0.000033,tcp,162.142.125.73,49203,   ->,159.65.26.180,9184,S_RA,0,0,2,112,58,1
2021/05/18 05:20:41.020435,0.106976,tcp,45.134.26.52,59525,   ->,159.65.26.180,38275,SR_RA,0,0,3,166,112,2
2021/05/18 05:21:19.316933,0.368741,tcp,121.199.52.104,46824,   ->,159.65.26.180,2375,SR_RA,0,0,3,166,112,2
2021/05/18 05:21:28.815393,0.000026,tcp,182.53.96.177,56718,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:21:29.515864,0.000024,tcp,182.53.96.177,14842,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:21:30.210670,0.000025,tcp,80.82.77.33,24858,   ->,159.65.26.180,2067,S_RA,0,0,2,112,58,1
2021/05/18 05:21:46.189761,0.000034,tcp,159.65.73.79,50136,   ->,159.65.26.180,21181,S_RA,0,0,2,110,56,1
2021/05/18 05:21:48.400479,0.000032,tcp,167.99.189.39,61953,   ->,159.65.26.180,10136,S_RA,0,0,2,110,56,1
2021/05/18 05:21:53.955085,0.701636,tcp,182.75.158.74,54616,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:21:54.166943,0.000030,tcp,162.142.125.64,28669,   ->,159.65.26.180,1443,S_RA,0,0,2,112,58,1
2021/05/18 05:22:14.235389,0.051151,tcp,45.134.26.55,59575,   ->,159.65.26.180,52526,SR_RA,0,0,3,166,112,2
2021/05/18 05:22:15.616738,0.639441,tcp,37.21.18.122,50987,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:22:21.354447,0.055029,tcp,92.63.196.13,48849,   ->,159.65.26.180,30600,SR_RA,0,0,3,166,112,2
2021/05/18 05:22:38.621388,0.058078,tcp,185.153.199.146,59689,   ->,159.65.26.180,15204,SR_RA,0,0,3,166,112,2
2021/05/18 05:22:59.533496,0.000031,tcp,204.101.161.19,52208,   ->,159.65.26.180,443,S_RA,0,0,2,128,74,1
2021/05/18 05:23:02.973949,0.000032,udp,193.107.216.183,5087,   ->,159.65.26.180,5060,INT,0,,1,451,451,1
2021/05/18 05:23:06.774452,0.049481,tcp,5.188.206.18,46983,   ->,159.65.26.180,9786,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:00.516658,0.000033,udp,74.82.47.51,34579,   ->,159.65.26.180,10001,INT,0,,1,56,56,1
2021/05/18 05:24:15.418155,0.062405,tcp,185.191.34.206,45246,   ->,159.65.26.180,7261,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:28.360201,0.000028,tcp,113.185.45.134,16054,   ->,159.65.26.180,445,S_RA,40,40,2,120,66,1
2021/05/18 05:24:42.953002,0.057056,tcp,45.134.26.41,59336,   ->,159.65.26.180,9623,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:58.811474,0.000028,tcp,165.227.230.153,61953,   ->,159.65.26.180,8443,S_RA,0,0,2,110,56,1
2021/05/18 05:25:50.037052,0.773957,tcp,171.236.57.30,55781,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:26:00.275008,0.669164,tcp,185.74.228.140,63254,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:26:02.808402,0.000034,tcp,92.118.160.61,53703,   ->,159.65.26.180,9418,S_RA,0,0,2,112,58,1
2021/05/18 05:26:06.311362,0.060558,tcp,45.146.165.216,59121,   ->,159.65.26.180,62400,SR_RA,0,0,3,166,112,2
2021/05/18 05:26:24.499748,0.198647,tcp,203.174.41.184,55967,   ->,159.65.26.180,445,SR_RA,0,0,3,166,112,2
2021/05/18 05:26:49.917981,0.000032,tcp,31.210.21.105,35332,   ->,159.65.26.180,6698,S_RA,0,0,2,110,56,1
2021/05/18 05:26:58.882046,0.000027,tcp,81.70.176.12,41429,   ->,159.65.26.180,26477,S_RA,0,0,2,110,56,1
2021/05/18 05:27:04.055305,0.000028,tcp,92.118.161.25,53927,   ->,159.65.26.180,8081,S_RA,0,0,2,112,58,1
2021/05/18 05:27:40.443427,0.009643,tcp,92.63.197.86,56335,   ->,159.65.26.180,8682,SR_RA,0,0,3,166,112,2
2021/05/18 05:27:53.975166,0.056342,tcp,45.134.26.43,59370,   ->,159.65.26.180,63285,SR_RA,0,0,3,166,112,2
2021/05/18 05:27:55.173806,0.692323,tcp,189.204.192.117,35543,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:27:57.811816,0.047452,tcp,45.146.164.106,56950,   ->,159.65.26.180,9175,SR_RA,0,0,3,166,112,2
2021/05/18 05:28:39.911892,0.000026,tcp,111.7.96.139,21609,   ->,159.65.26.180,8152,S_RA,0,0,2,120,66,1
2021/05/18 05:28:40.043565,0.000031,tcp,162.142.125.92,53510,   ->,159.65.26.180,10089,S_RA,0,0,2,112,58,1
2021/05/18 05:29:01.348383,0.000030,tcp,74.120.14.73,21716,   ->,159.65.26.180,9270,S_RA,32,32,2,112,58,1
2021/05/18 05:29:02.098906,0.058985,tcp,45.134.26.46,59420,   ->,159.65.26.180,29967,SR_RA,0,0,3,166,112,2
2021/05/18 05:29:23.429651,0.000026,tcp,159.65.64.149,50126,   ->,159.65.26.180,35666,S_RA,0,0,2,110,56,1
2021/05/18 05:29:35.168724,0.051257,tcp,45.146.164.141,47013,   ->,159.65.26.180,7240,SR_RA,0,0,3,166,112,2
2021/05/18 05:29:37.256934,0.000028,tcp,167.99.212.123,61677,   ->,159.65.26.180,22,S_RA,0,0,2,116,62,1
2021/05/18 05:29:37.782876,0.000027,tcp,47.101.217.81,58818,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1
2021/05/18 05:29:38.352711,0.064095,tcp,91.223.67.180,59639,   ->,159.65.26.180,10556,SR_RA,0,0,3,166,112,2
2021/05/18 05:30:01.000678,0.638734,tcp,200.53.34.146,53213,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:30:18.182111,0.692326,tcp,112.102.77.218,43694,   ->,159.65.26.180,1433,S_RA,0,0,4,240,132,2
2021/05/18 05:30:33.023202,0.016764,tcp,89.248.165.199,41783,   ->,159.65.26.180,2491,SR_RA,0,0,3,166,112,2
2021/05/18 05:30:44.020036,0.662864,tcp,117.220.189.179,53838,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/05/18 05:30:58.749457,0.021481,tcp,89.248.165.199,41783,   ->,159.65.26.180,2496,SR_RA,0,0,3,166,112,2
2021/05/18 05:31:01.444484,0.000033,udp,192.241.218.22,56295,   ->,159.65.26.180,161,INT,0,,1,85,85,1
2021/05/18 05:31:15.459607,0.000027,tcp,192.241.219.228,44237,   ->,159.65.26.180,22,S_RA,0,0,2,110,56,1
2021/05/18 05:31:26.841039,0.000027,tcp,171.251.237.193,7061,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:31:27.626949,0.000033,tcp,171.251.237.193,21563,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:31:56.999946,0.000029,tcp,116.111.42.114,46140,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:31:57.781920,0.000027,tcp,116.111.42.114,46204,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/05/18 05:31:58.149521,0.052810,tcp,45.134.26.39,59305,   ->,159.65.26.180,45679,SR_RA,0,0,3,166,112,2
2021/05/18 05:31:59.735621,0.062662,tcp,45.146.164.106,56950,   ->,159.65.26.180,9162,SR_RA,0,0,3,166,112,2
2021/05/18 05:32:10.519436,0.000026,tcp,89.248.165.202,46893,   ->,159.65.26.180,63005,S_RA,0,0,2,110,56,1
2021/05/18 05:32:20.851489,0.054872,tcp,45.134.26.55,59575,   ->,159.65.26.180,27504,SR_RA,0,0,3,166,112,2
2021/05/18 05:32:39.620328,0.023530,tcp,51.15.9.88,51909,   ->,159.65.26.180,2376,SR_RA,0,0,3,166,112,2
2021/05/18 05:32:40.444286,0.059365,tcp,45.145.67.74,59172,   ->,159.65.26.180,10446,SR_RA,0,0,3,166,112,2
